,AddressID,StopId,Latitude,Longitude,Altitude
277,277.0,,45.0148999,7.8227113,
278,278.0,,45.0158796,7.8195025,
279,279.0,,45.1177206,6.9839083,
280,280.0,,45.1170159,6.9792477,
281,281.0,,45.1175853,6.9799168,
282,282.0,,45.1192038,6.9806848,
283,283.0,,45.1183639,6.9841804,
284,284.0,,45.1042083,6.9941496,
285,285.0,,45.1175233,6.9828768,
286,286.0,,45.1953346,7.9111003,
287,287.0,,45.1959551,7.8864873,
288,288.0,,45.1895955,7.8863288,
289,289.0,,45.1896182,7.8854276,
290,290.0,,45.1858752,7.8935171,
291,291.0,,45.1919243,7.883829,
292,292.0,,45.1926502,7.8833032,
293,293.0,,45.1975393,7.8886583,
294,294.0,,45.0947303,7.9241851,
295,295.0,,45.2195938,7.5997247,
296,296.0,,44.9373409,6.7458953,
297,297.0,,45.0805305,7.5751249,
298,298.0,,45.0772283,7.557887,
299,299.0,,45.0769926,7.5872259,
300,300.0,,45.111343,7.3139698,
301,301.0,,45.3108069,7.533301,
302,302.0,,45.3126592,7.5331025,
303,303.0,,45.3133156,7.5304793,
304,304.0,,45.313772,7.5311284,
305,305.0,,45.3131911,7.533714,
306,306.0,,45.315115,7.5336282,
307,307.0,,45.3157789,7.5337409,
308,308.0,,45.3145869,7.531579,
309,309.0,,45.3123602,7.5354236,
310,310.0,,45.3167169,7.5380032,
311,311.0,,45.4037149,7.5927621,
312,312.0,,45.3833115,7.6331053,
313,313.0,,45.0881435,6.9606188,
314,314.0,,45.0890292,6.9255902,
315,315.0,,45.0976694,6.9296404,
316,316.0,,45.1064627,6.9418734,
317,317.0,,45.1105583,6.9007804,
318,318.0,,45.0360367,7.0501802,
319,319.0,,45.0329568,7.0547171,
320,320.0,,45.0467016,7.0668549,
321,321.0,,45.4499757,7.5996248,
322,322.0,,45.4458461,7.6066198,
323,323.0,,45.4466071,7.6090715,
324,324.0,,45.4467952,7.5959723,
325,325.0,,45.4468316,7.6074939,
326,326.0,,45.4490819,7.5935849,
327,327.0,,45.4348637,7.6064941,
328,328.0,,45.4350077,7.6070076,
329,329.0,,45.4402332,7.6205325,
330,330.0,,45.4403443,7.6090454,
331,331.0,,45.4414448,7.6108182,
332,332.0,,45.4417535,7.6217898,
333,333.0,,45.4365317,7.6024357,
334,334.0,,45.4484771,7.5929545,
335,335.0,,45.262491,7.4693402,
336,336.0,,45.1500603,6.9573341,
337,337.0,,45.0481476,7.3576426,
338,338.0,,45.0127679,7.3073088,
339,339.0,,45.3766188,7.2943471,
340,340.0,,45.3641563,7.2221851,
341,341.0,,45.3644561,7.223165,
342,342.0,,45.3693652,7.2804911,
343,343.0,,45.3680743,7.3078869,
344,344.0,,45.3691686,7.3055716,
345,345.0,,45.3681884,7.3099376,
346,346.0,,45.0673718,7.5880713,
347,347.0,,45.0583085,7.581752,
348,348.0,,45.4665096,7.5716377,
349,349.0,,45.4666133,7.5707396,
