,RouteID,SpeedLimit,StartingPoint,ArrivalPoint,ModeOfTransport,TimeSpent,Facility,Length
28384,28384.0,1.0,1407.0,1408.0,4.0,703.0,,0.0012448099092637775
28385,28385.0,1.0,1409.0,1410.0,4.0,704.0,,0.001534870797144825
28386,28386.0,1.0,1411.0,1412.0,4.0,705.0,,0.0001723060868837019
28387,28387.0,1.0,1413.0,1414.0,4.0,706.0,,0.0002927430433440149
28388,28388.0,1.0,1415.0,1416.0,4.0,707.0,,0.0009478142009349469
28389,28389.0,1.0,1417.0,1418.0,4.0,708.0,,0.0012452972809218314
28390,28390.0,1.0,1419.0,1420.0,4.0,709.0,,5.0939297534623886e-05
28391,28391.0,1.0,1421.0,1422.0,4.0,710.0,,0.0006409053422425362
28392,28392.0,1.0,1423.0,1424.0,4.0,711.0,,0.0036534441757471335
28393,28393.0,1.0,1425.0,1426.0,4.0,712.0,,0.0014153832701818895
28394,28394.0,1.0,1427.0,1428.0,4.0,713.0,,0.000591340202348907
28395,28395.0,1.0,1429.0,1430.0,4.0,714.0,,0.0024219136273869925
28396,28396.0,1.0,1431.0,1432.0,4.0,715.0,,0.0004780232613861132
28397,28397.0,1.0,1433.0,1434.0,4.0,716.0,,0.0006659067734266554
28398,28398.0,1.0,1435.0,1436.0,4.0,717.0,,0.00033941699062968185
28399,28399.0,1.0,1437.0,1438.0,4.0,718.0,,0.00014599634788173434
28400,28400.0,1.0,1439.0,1440.0,4.0,719.0,,0.0015179909791142273
28401,28401.0,1.0,1441.0,1442.0,4.0,720.0,,0.0019157327968196969
28402,28402.0,1.0,1443.0,1444.0,4.0,721.0,,0.0010342634450240808
28403,28403.0,1.0,1445.0,1446.0,4.0,722.0,,7.677439174009595e-05
28404,28404.0,1.0,1447.0,1448.0,4.0,723.0,,0.002137433420698056
28405,28405.0,1.0,1449.0,1450.0,4.0,724.0,,0.00026000435348647077
28406,28406.0,1.0,1451.0,1452.0,4.0,725.0,,0.002868932039733951
28407,28407.0,1.0,1453.0,1454.0,4.0,726.0,,0.0007725322187513142
28408,28408.0,1.0,1455.0,1456.0,4.0,727.0,,0.0013041255723998642
28409,28409.0,1.0,1457.0,1458.0,4.0,728.0,,0.0006965707424611856
28433,28433.0,1.0,1459.0,1460.0,4.0,729.0,,0.0009522514568862868
28410,28410.0,1.0,1461.0,1462.0,4.0,730.0,,0.019946511650781155
28411,28411.0,1.0,1463.0,1464.0,4.0,731.0,,9.54007165773037e-05
28412,28412.0,1.0,1465.0,1466.0,4.0,732.0,,0.004386080969122285
28413,28413.0,1.0,1467.0,1468.0,4.0,733.0,,6.40581987125367e-05
28414,28414.0,1.0,1469.0,1470.0,4.0,734.0,,0.000625170935526358
28415,28415.0,1.0,1471.0,1472.0,4.0,735.0,,0.00684989169020151
28416,28416.0,1.0,1473.0,1474.0,4.0,736.0,,0.001208219404422152
28417,28417.0,1.0,1475.0,1476.0,4.0,737.0,,0.005769348677062777
28418,28418.0,1.0,1477.0,1478.0,4.0,738.0,,0.009268402893024583
28419,28419.0,1.0,1479.0,1480.0,4.0,739.0,,0.018364205796872472
28420,28420.0,1.0,1481.0,1482.0,4.0,740.0,,0.000213340426236327
28421,28421.0,1.0,1483.0,1484.0,4.0,741.0,,0.00010342145740976048
28422,28422.0,1.0,1485.0,1486.0,4.0,742.0,,0.00040666157330590926
28423,28423.0,1.0,1487.0,1488.0,4.0,743.0,,0.0003617259394008536
28424,28424.0,1.0,1489.0,1490.0,4.0,744.0,,0.00015969598541516102
28425,28425.0,1.0,1491.0,1492.0,4.0,745.0,,0.0040017378233608075
28426,28426.0,1.0,1493.0,1494.0,4.0,746.0,,0.0001384956951156696
28427,28427.0,1.0,1495.0,1496.0,4.0,747.0,,0.013653907930152667
28428,28428.0,1.0,1497.0,1498.0,4.0,748.0,,0.001080558960455261
28429,28429.0,1.0,1499.0,1500.0,4.0,749.0,,8.066417430806298e-05
28430,28430.0,1.0,1501.0,1502.0,4.0,750.0,,0.04843449980210333
28431,28431.0,1.0,1503.0,1504.0,4.0,751.0,,0.0005683147436590037
28432,28432.0,1.0,1505.0,1506.0,4.0,752.0,,0.00043934615405715735
28434,28434.0,1.0,1507.0,1508.0,4.0,753.0,,0.000595148603704495
28435,28435.0,1.0,1509.0,1510.0,4.0,754.0,,0.0034589837995398914
28436,28436.0,1.0,1511.0,1512.0,4.0,755.0,,9.599582740616851e-05
28437,28437.0,1.0,1513.0,1514.0,4.0,756.0,,0.00592277839595391
28438,28438.0,1.0,1515.0,1516.0,4.0,757.0,,0.0013744201584459529
28439,28439.0,1.0,1517.0,1518.0,4.0,758.0,,0.0008104401002816708
28440,28440.0,1.0,1519.0,1520.0,4.0,759.0,,0.0013009358295513736
28478,28478.0,1.0,1521.0,1522.0,4.0,760.0,,0.001127921176186096
28441,28441.0,1.0,1523.0,1524.0,4.0,761.0,,0.006273719001634155
28442,28442.0,1.0,1525.0,1526.0,4.0,762.0,,0.0006651762798716171
28443,28443.0,1.0,1527.0,1528.0,4.0,763.0,,0.00024225663074852453
28444,28444.0,1.0,1529.0,1530.0,4.0,764.0,,0.004346205050777285
28445,28445.0,1.0,1531.0,1532.0,4.0,765.0,,0.0010066743243715987
28446,28446.0,1.0,1533.0,1534.0,4.0,766.0,,0.002410218590160449
28447,28447.0,1.0,1535.0,1536.0,4.0,767.0,,0.0003345769153896508
28448,28448.0,1.0,1537.0,1538.0,4.0,768.0,,0.027625808483474554
28449,28449.0,1.0,1539.0,1540.0,4.0,769.0,,0.020977434046337708
28450,28450.0,1.0,1541.0,1542.0,4.0,770.0,,0.00014042820651508528
28451,28451.0,1.0,1543.0,1544.0,4.0,771.0,,0.008376286493408184
28452,28452.0,1.0,1545.0,1546.0,4.0,772.0,,7.328935477454771e-05
28453,28453.0,1.0,1547.0,1548.0,4.0,773.0,,0.005343127574392309
28454,28454.0,1.0,1549.0,1550.0,4.0,774.0,,0.005171897309267973
28455,28455.0,1.0,1551.0,1552.0,4.0,775.0,,0.0002851245924902308
28456,28456.0,1.0,1553.0,1554.0,4.0,776.0,,0.000490982300737631
28457,28457.0,1.0,1555.0,1556.0,4.0,777.0,,0.0017972766212375685
28458,28458.0,1.0,1557.0,1558.0,4.0,778.0,,0.00018981490540006046
28459,28459.0,1.0,1559.0,1560.0,4.0,779.0,,0.00018385744005797828
28460,28460.0,1.0,1561.0,1562.0,4.0,780.0,,6.964260137856647e-05
28461,28461.0,1.0,1563.0,1564.0,4.0,781.0,,0.0005039183247013683
28462,28462.0,1.0,1565.0,1566.0,4.0,782.0,,0.004859084462240317
28463,28463.0,1.0,1567.0,1568.0,4.0,783.0,,0.0004709637332305079
28464,28464.0,1.0,1569.0,1570.0,4.0,784.0,,0.0005234949361959835
28465,28465.0,1.0,1571.0,1572.0,4.0,785.0,,0.005198108408191323
28466,28466.0,1.0,1573.0,1574.0,4.0,786.0,,0.0008611246486579634
28467,28467.0,1.0,1575.0,1576.0,4.0,787.0,,0.0001380375560385791
28468,28468.0,1.0,1577.0,1578.0,4.0,788.0,,0.000395616122758987
28469,28469.0,1.0,1579.0,1580.0,4.0,789.0,,0.00037091739074878593
28470,28470.0,1.0,1581.0,1582.0,4.0,790.0,,0.0019062838056678583
28471,28471.0,1.0,1583.0,1584.0,4.0,791.0,,0.0203088514907454
28472,28472.0,1.0,1585.0,1586.0,4.0,792.0,,0.0001092305576443522
28473,28473.0,1.0,1587.0,1588.0,4.0,793.0,,5.8876667145068387e-05
28474,28474.0,1.0,1589.0,1590.0,4.0,794.0,,0.0033899049849521728
28475,28475.0,1.0,1591.0,1592.0,4.0,795.0,,0.0005545532311584003
28476,28476.0,1.0,1593.0,1594.0,4.0,796.0,,0.020715211971549664
28477,28477.0,1.0,1595.0,1596.0,4.0,797.0,,0.008408771989043887
28479,28479.0,1.0,1597.0,1598.0,4.0,798.0,,0.0037584740933936313
28480,28480.0,1.0,1599.0,1600.0,4.0,799.0,,0.0032183650670983763
28481,28481.0,1.0,1601.0,1602.0,4.0,800.0,,0.00019911309519564567
28482,28482.0,1.0,1603.0,1604.0,4.0,801.0,,0.00017616449961216973
28483,28483.0,1.0,1605.0,1606.0,4.0,802.0,,0.0010440876325143273
28484,28484.0,1.0,1607.0,1608.0,4.0,803.0,,0.0013024473124730934
28485,28485.0,1.0,1609.0,1610.0,4.0,804.0,,5.652235940175541e-05
28486,28486.0,1.0,1611.0,1612.0,4.0,805.0,,0.0014689961765417183
28487,28487.0,1.0,1613.0,1614.0,4.0,806.0,,0.0018358461081689086
28488,28488.0,1.0,1615.0,1616.0,4.0,807.0,,9.509567573303574e-05
28497,28497.0,1.0,1617.0,1618.0,4.0,808.0,,0.0010223272230440276
28489,28489.0,1.0,1619.0,1620.0,4.0,809.0,,0.015560064369150072
28490,28490.0,1.0,1621.0,1622.0,4.0,810.0,,7.97374130892043e-05
28491,28491.0,1.0,1623.0,1624.0,4.0,811.0,,0.0005501937844011017
28492,28492.0,1.0,1625.0,1626.0,4.0,812.0,,0.003582439731594053
28493,28493.0,1.0,1627.0,1628.0,4.0,813.0,,0.0015325279260386705
28494,28494.0,1.0,1629.0,1630.0,4.0,814.0,,0.0006444107833813783
28495,28495.0,1.0,1631.0,1632.0,4.0,815.0,,0.021641956963901005
28496,28496.0,1.0,1633.0,1634.0,4.0,816.0,,8.088364505082665e-05
28498,28498.0,1.0,1635.0,1636.0,4.0,817.0,,0.00017074941836595553
28499,28499.0,1.0,1637.0,1638.0,4.0,818.0,,0.00013545722173124064
28500,28500.0,1.0,1639.0,1640.0,4.0,819.0,,0.0002629122857320714
28501,28501.0,1.0,1641.0,1642.0,4.0,820.0,,0.000412062306201131
28502,28502.0,1.0,1643.0,1644.0,4.0,821.0,,0.0022407378416112755
28503,28503.0,1.0,1645.0,1646.0,4.0,822.0,,0.007234574512671253
28504,28504.0,1.0,1647.0,1648.0,4.0,823.0,,0.0041781419497613085
28505,28505.0,1.0,1649.0,1650.0,4.0,824.0,,0.0002913355300186419
28512,28512.0,1.0,1651.0,1652.0,4.0,825.0,,0.0020639944179089657
28506,28506.0,1.0,1653.0,1654.0,4.0,826.0,,0.004674059785561147
28507,28507.0,1.0,1655.0,1656.0,4.0,827.0,,0.006175486597494598
28508,28508.0,1.0,1657.0,1658.0,4.0,828.0,,0.00045001679800877453
28509,28509.0,1.0,1659.0,1660.0,4.0,829.0,,0.007905517061280046
28510,28510.0,1.0,1661.0,1662.0,4.0,830.0,,7.333557765866811e-05
28511,28511.0,1.0,1663.0,1664.0,4.0,831.0,,0.0007883727920262389
28516,28516.0,1.0,1665.0,1666.0,4.0,832.0,,0.00038851820281393765
28517,28517.0,1.0,1667.0,1668.0,4.0,833.0,,0.00042195770831097675
28518,28518.0,1.0,1669.0,1670.0,4.0,834.0,,0.003522779897292602
28519,28519.0,1.0,1671.0,1672.0,4.0,835.0,,0.002133703222927312
28520,28520.0,1.0,1673.0,1674.0,4.0,836.0,,0.0007370618679626572
28521,28521.0,1.0,1675.0,1676.0,4.0,837.0,,2.691948468308724e-05
28522,28522.0,1.0,1677.0,1678.0,4.0,838.0,,0.0006853783251461824
28523,28523.0,1.0,1679.0,1680.0,4.0,839.0,,0.0006133256799005427
28524,28524.0,1.0,1681.0,1682.0,4.0,840.0,,0.00011398846738954165
28534,28534.0,1.0,1683.0,1684.0,4.0,841.0,,0.004355011575356025
28525,28525.0,1.0,1685.0,1686.0,4.0,842.0,,0.008904439118727849
28526,28526.0,1.0,1687.0,1688.0,4.0,843.0,,0.0018599146177951042
28527,28527.0,1.0,1689.0,1690.0,4.0,844.0,,0.00010096303343260384
28528,28528.0,1.0,1691.0,1692.0,4.0,845.0,,0.001552992144237487
28529,28529.0,1.0,1693.0,1694.0,4.0,846.0,,8.756657439228059e-05
28530,28530.0,1.0,1695.0,1696.0,4.0,847.0,,0.002427714060895451
28531,28531.0,1.0,1697.0,1698.0,4.0,848.0,,0.00016622149258912856
28532,28532.0,1.0,1699.0,1700.0,4.0,849.0,,0.00031727600415518023
28533,28533.0,1.0,1701.0,1702.0,4.0,850.0,,0.0005205352195060701
28535,28535.0,1.0,1703.0,1704.0,4.0,851.0,,0.0048989806312512854
28536,28536.0,1.0,1705.0,1706.0,4.0,852.0,,0.0005421421954209658
28537,28537.0,1.0,1707.0,1708.0,4.0,853.0,,0.0011218620635780605
28538,28538.0,1.0,1709.0,1710.0,4.0,854.0,,0.00011184287639707482
28539,28539.0,1.0,1711.0,1712.0,4.0,855.0,,0.000290172096822369
28540,28540.0,1.0,1713.0,1714.0,4.0,856.0,,0.0003416096980604892
28541,28541.0,1.0,1715.0,1716.0,4.0,857.0,,0.0005712772033186179
28542,28542.0,1.0,1717.0,1718.0,4.0,858.0,,0.00035496756037944215
28543,28543.0,1.0,1719.0,1720.0,4.0,859.0,,0.00035254061701442993
28556,28556.0,1.0,1721.0,1722.0,4.0,860.0,,0.005506339090671757
28544,28544.0,1.0,1723.0,1724.0,4.0,861.0,,0.014872386092283117
28545,28545.0,1.0,1725.0,1726.0,4.0,862.0,,0.0009752907197374108
28546,28546.0,1.0,1727.0,1728.0,4.0,863.0,,0.006815579222293254
28547,28547.0,1.0,1729.0,1730.0,4.0,864.0,,0.018754109770182707
28548,28548.0,1.0,1731.0,1732.0,4.0,865.0,,0.00032688903496101446
28549,28549.0,1.0,1733.0,1734.0,4.0,866.0,,0.001301121799937512
28550,28550.0,1.0,1735.0,1736.0,4.0,867.0,,0.00028903860679074794
28551,28551.0,1.0,1737.0,1738.0,4.0,868.0,,0.0018257137166371282
28552,28552.0,1.0,1739.0,1740.0,4.0,869.0,,0.00020327521396067152
28553,28553.0,1.0,1741.0,1742.0,4.0,870.0,,0.00020102835937025655
28554,28554.0,1.0,1743.0,1744.0,4.0,871.0,,0.013219879634354796
28555,28555.0,1.0,1745.0,1746.0,4.0,872.0,,0.020697347400787686
28557,28557.0,1.0,1747.0,1748.0,4.0,873.0,,0.0017476890426607907
28558,28558.0,1.0,1749.0,1750.0,4.0,874.0,,0.00024359082622333992
28559,28559.0,1.0,1751.0,1752.0,4.0,875.0,,0.0002505637941114074
28560,28560.0,1.0,1753.0,1754.0,4.0,876.0,,0.0015004852115679415
28561,28561.0,1.0,1755.0,1756.0,4.0,877.0,,0.0006082290098959005
28562,28562.0,1.0,1757.0,1758.0,4.0,878.0,,0.0045692064463406625
28563,28563.0,1.0,1759.0,1760.0,4.0,879.0,,0.0005886261829255051
28564,28564.0,1.0,1761.0,1762.0,4.0,880.0,,0.0015709540206356226
28565,28565.0,1.0,1763.0,1764.0,4.0,881.0,,0.0005917670241628409
28573,28573.0,1.0,1765.0,1766.0,4.0,882.0,,0.0010962458605374707
28566,28566.0,1.0,1767.0,1768.0,4.0,883.0,,0.009254222029788248
28567,28567.0,1.0,1769.0,1770.0,4.0,884.0,,0.0010279184028958144
28568,28568.0,1.0,1771.0,1772.0,4.0,885.0,,0.0035838726472317076
28569,28569.0,1.0,1773.0,1774.0,4.0,886.0,,0.0013792327195820638
28570,28570.0,1.0,1775.0,1776.0,4.0,887.0,,8.186421350382302e-05
28571,28571.0,1.0,1777.0,1778.0,4.0,888.0,,0.0016328784037961826
28572,28572.0,1.0,1779.0,1780.0,4.0,889.0,,0.0013979715258706175
28574,28574.0,1.0,1781.0,1782.0,4.0,890.0,,0.005738183216398239
28575,28575.0,1.0,1783.0,1784.0,4.0,891.0,,0.0004926617238207399
28576,28576.0,1.0,1785.0,1786.0,4.0,892.0,,0.0018797678201930847
28577,28577.0,1.0,1787.0,1788.0,4.0,893.0,,3.895136240761587e-05
28578,28578.0,1.0,1789.0,1790.0,4.0,894.0,,0.011124469965154683
28579,28579.0,1.0,1791.0,1792.0,4.0,895.0,,0.0006393798231105495
28610,28610.0,1.0,1793.0,1794.0,4.0,896.0,,0.0011674710369935384
28580,28580.0,1.0,1795.0,1796.0,4.0,897.0,,0.012958876319351605
28581,28581.0,1.0,1797.0,1798.0,4.0,898.0,,0.0012818462084976101
28582,28582.0,1.0,1799.0,1800.0,4.0,899.0,,2.4710257097141227e-05
28583,28583.0,1.0,1801.0,1802.0,4.0,900.0,,5.8197276816515286e-05
28584,28584.0,1.0,1803.0,1804.0,4.0,901.0,,7.338105730907011e-05
28585,28585.0,1.0,1805.0,1806.0,4.0,902.0,,0.004687725953336754
28586,28586.0,1.0,1807.0,1808.0,4.0,903.0,,0.00027059834008875695
28587,28587.0,1.0,1809.0,1810.0,4.0,904.0,,0.009098312323690584
28588,28588.0,1.0,1811.0,1812.0,4.0,905.0,,0.0019118223772335709
28589,28589.0,1.0,1813.0,1814.0,4.0,906.0,,0.005375399152553987
28590,28590.0,1.0,1815.0,1816.0,4.0,907.0,,0.014200859027958842
28591,28591.0,1.0,1817.0,1818.0,4.0,908.0,,0.006287705731109458
28592,28592.0,1.0,1819.0,1820.0,4.0,909.0,,0.0019367514626605058
28593,28593.0,1.0,1821.0,1822.0,4.0,910.0,,0.0015074730834009704
28594,28594.0,1.0,1823.0,1824.0,4.0,911.0,,0.010773929642274678
28595,28595.0,1.0,1825.0,1826.0,4.0,912.0,,0.002166014925337007
28596,28596.0,1.0,1827.0,1828.0,4.0,913.0,,0.0003437401943705251
28597,28597.0,1.0,1829.0,1830.0,4.0,914.0,,0.00010368030588043364
28598,28598.0,1.0,1831.0,1832.0,4.0,915.0,,0.003765777817500716
28599,28599.0,1.0,1833.0,1834.0,4.0,916.0,,0.001233841145651855
28600,28600.0,1.0,1835.0,1836.0,4.0,917.0,,0.0025305083009830496
28601,28601.0,1.0,1837.0,1838.0,4.0,918.0,,0.01391176113182016
28602,28602.0,1.0,1839.0,1840.0,4.0,919.0,,0.00028112088680388796
28603,28603.0,1.0,1841.0,1842.0,4.0,920.0,,0.0003428237005350919
28604,28604.0,1.0,1843.0,1844.0,4.0,921.0,,0.0012048219373920884
28605,28605.0,1.0,1845.0,1846.0,4.0,922.0,,0.0002834692820963639
28606,28606.0,1.0,1847.0,1848.0,4.0,923.0,,0.00037485148148106416
28607,28607.0,1.0,1849.0,1850.0,4.0,924.0,,0.00011173040366585212
28608,28608.0,1.0,1851.0,1852.0,4.0,925.0,,0.00026816499534354293
28609,28609.0,1.0,1853.0,1854.0,4.0,926.0,,0.0013166796743982576
28611,28611.0,1.0,1855.0,1856.0,4.0,927.0,,0.0010215149418314005
28612,28612.0,1.0,1857.0,1858.0,4.0,928.0,,0.014157214118726783
28613,28613.0,1.0,1859.0,1860.0,4.0,929.0,,0.0014091286220650372
28614,28614.0,1.0,1861.0,1862.0,4.0,930.0,,0.0022652027809552514
28765,28765.0,1.0,1863.0,1864.0,4.0,931.0,,0.0030893887216599824
28615,28615.0,1.0,1865.0,1866.0,4.0,932.0,,0.014053536299785391
28616,28616.0,1.0,1867.0,1868.0,4.0,933.0,,0.00020578054914720647
28617,28617.0,1.0,1869.0,1870.0,4.0,934.0,,0.0007757592388651805
28618,28618.0,1.0,1871.0,1872.0,4.0,935.0,,0.034492906428062485
28619,28619.0,1.0,1873.0,1874.0,4.0,936.0,,0.0025907753720128134
28620,28620.0,1.0,1875.0,1876.0,4.0,937.0,,5.4135977668528873e-05
28621,28621.0,1.0,1877.0,1878.0,4.0,938.0,,0.0015420096461818322
28622,28622.0,1.0,1879.0,1880.0,4.0,939.0,,0.016272430033809737
28623,28623.0,1.0,1881.0,1882.0,4.0,940.0,,0.00252538546796869
28624,28624.0,1.0,1883.0,1884.0,4.0,941.0,,0.00011863317150490392
28625,28625.0,1.0,1885.0,1886.0,4.0,942.0,,0.00046577372144663843
28626,28626.0,1.0,1887.0,1888.0,4.0,943.0,,0.00043010597555718437
28627,28627.0,1.0,1889.0,1890.0,4.0,944.0,,0.0005074565522206267
28628,28628.0,1.0,1891.0,1892.0,4.0,945.0,,0.02075770594843056
28629,28629.0,1.0,1893.0,1894.0,4.0,946.0,,1.2837046783929992e-05
28630,28630.0,1.0,1895.0,1896.0,4.0,947.0,,1.4797697659495097e-05
28631,28631.0,1.0,1897.0,1898.0,4.0,948.0,,0.00030314290796133
28632,28632.0,1.0,1899.0,1900.0,4.0,949.0,,0.0006994695140567593
28633,28633.0,1.0,1901.0,1902.0,4.0,950.0,,0.0007391250362448169
28634,28634.0,1.0,1903.0,1904.0,4.0,951.0,,0.005669569551165241
28635,28635.0,1.0,1905.0,1906.0,4.0,952.0,,0.004423821507072722
28636,28636.0,1.0,1907.0,1908.0,4.0,953.0,,0.00045032191857008875
28637,28637.0,1.0,1909.0,1910.0,4.0,954.0,,0.00739982489926763
28638,28638.0,1.0,1911.0,1912.0,4.0,955.0,,6.869687537576576e-05
28639,28639.0,1.0,1913.0,1914.0,4.0,956.0,,0.0063808883514054745
28640,28640.0,1.0,1915.0,1916.0,4.0,957.0,,0.0006366141314170721
28641,28641.0,1.0,1917.0,1918.0,4.0,958.0,,0.0002898408020913651
28642,28642.0,1.0,1919.0,1920.0,4.0,959.0,,0.00026576107111556205
28643,28643.0,1.0,1921.0,1922.0,4.0,960.0,,0.00021670200120448954
28644,28644.0,1.0,1923.0,1924.0,4.0,961.0,,0.0016961122907076418
28645,28645.0,1.0,1925.0,1926.0,4.0,962.0,,0.0006502552435989567
28646,28646.0,1.0,1927.0,1928.0,4.0,963.0,,0.0009509277875989085
28647,28647.0,1.0,1929.0,1930.0,4.0,964.0,,0.0018763613914755755
28648,28648.0,1.0,1931.0,1932.0,4.0,965.0,,0.0008684457990250762
28649,28649.0,1.0,1933.0,1934.0,4.0,966.0,,0.008415639670697323
28650,28650.0,1.0,1935.0,1936.0,4.0,967.0,,0.00019219815620043825
28651,28651.0,1.0,1937.0,1938.0,4.0,968.0,,0.006445463633099451
28652,28652.0,1.0,1939.0,1940.0,4.0,969.0,,0.0009677145753794858
28653,28653.0,1.0,1941.0,1942.0,4.0,970.0,,0.0003961666550338786
28654,28654.0,1.0,1943.0,1944.0,4.0,971.0,,0.00034733718252187963
28655,28655.0,1.0,1945.0,1946.0,4.0,972.0,,0.0001290869695577768
28656,28656.0,1.0,1947.0,1948.0,4.0,973.0,,0.014394712774464056
28657,28657.0,1.0,1949.0,1950.0,4.0,974.0,,0.002819967649841444
28658,28658.0,1.0,1951.0,1952.0,4.0,975.0,,0.00013069040230406908
28659,28659.0,1.0,1953.0,1954.0,4.0,976.0,,0.00022918715798155508
28660,28660.0,1.0,1955.0,1956.0,4.0,977.0,,0.0001077251825829998
28661,28661.0,1.0,1957.0,1958.0,4.0,978.0,,0.00012754822078405923
28662,28662.0,1.0,1959.0,1960.0,4.0,979.0,,4.287340515063012e-05
28663,28663.0,1.0,1961.0,1962.0,4.0,980.0,,0.0002524429950996987
28664,28664.0,1.0,1963.0,1964.0,4.0,981.0,,0.00035651017651615454
28665,28665.0,1.0,1965.0,1966.0,4.0,982.0,,0.01337115227557474
28666,28666.0,1.0,1967.0,1968.0,4.0,983.0,,0.0004469284459743298
28667,28667.0,1.0,1969.0,1970.0,4.0,984.0,,0.0026901783863670444
28668,28668.0,1.0,1971.0,1972.0,4.0,985.0,,0.00014745482461770633
28669,28669.0,1.0,1973.0,1974.0,4.0,986.0,,0.000827337356098987
28670,28670.0,1.0,1975.0,1976.0,4.0,987.0,,0.005702249731641472
28671,28671.0,1.0,1977.0,1978.0,4.0,988.0,,0.010014818818151205
28672,28672.0,1.0,1979.0,1980.0,4.0,989.0,,0.006466191913262531
28673,28673.0,1.0,1981.0,1982.0,4.0,990.0,,5.727679995839423e-05
28674,28674.0,1.0,1983.0,1984.0,4.0,991.0,,0.005879766937700332
28675,28675.0,1.0,1985.0,1986.0,4.0,992.0,,0.012078490277367444
28676,28676.0,1.0,1987.0,1988.0,4.0,993.0,,7.380312343022776e-05
28677,28677.0,1.0,1989.0,1990.0,4.0,994.0,,0.0052172516514194045
28678,28678.0,1.0,1991.0,1992.0,4.0,995.0,,0.0016800549273122782
28679,28679.0,1.0,1993.0,1994.0,4.0,996.0,,0.004406391741848859
28680,28680.0,1.0,1995.0,1996.0,4.0,997.0,,0.00018139123141979247
28681,28681.0,1.0,1997.0,1998.0,4.0,998.0,,7.201205179494553e-05
28682,28682.0,1.0,1999.0,2000.0,4.0,999.0,,0.0022190958906318737
28683,28683.0,1.0,2001.0,2002.0,4.0,1000.0,,0.0007448039887768022
28684,28684.0,1.0,2003.0,2004.0,4.0,1001.0,,0.0005729086445273228
28685,28685.0,1.0,2005.0,2006.0,4.0,1002.0,,0.00019093021196167663
28686,28686.0,1.0,2007.0,2008.0,4.0,1003.0,,0.0016770395100791091
28687,28687.0,1.0,2009.0,2010.0,4.0,1004.0,,0.00023816966845123148
28688,28688.0,1.0,2011.0,2012.0,4.0,1005.0,,0.0021800851915069644
28689,28689.0,1.0,2013.0,2014.0,4.0,1006.0,,0.00017923172592044292
28690,28690.0,1.0,2015.0,2016.0,4.0,1007.0,,0.0010391955282278967
28691,28691.0,1.0,2017.0,2018.0,4.0,1008.0,,0.016409730226580405
28692,28692.0,1.0,2019.0,2020.0,4.0,1009.0,,0.0007887253294514236
28693,28693.0,1.0,2021.0,2022.0,4.0,1010.0,,0.00017255447838050177
28694,28694.0,1.0,2023.0,2024.0,4.0,1011.0,,0.00039077519104094077
28695,28695.0,1.0,2025.0,2026.0,4.0,1012.0,,0.011378830214733836
28696,28696.0,1.0,2027.0,2028.0,4.0,1013.0,,0.0002103355210966691
28697,28697.0,1.0,2029.0,2030.0,4.0,1014.0,,5.3720359839832675e-05
28698,28698.0,1.0,2031.0,2032.0,4.0,1015.0,,0.0038961405288783163
28699,28699.0,1.0,2033.0,2034.0,4.0,1016.0,,0.0026618172905311824
28700,28700.0,1.0,2035.0,2036.0,4.0,1017.0,,0.02191598438741065
28701,28701.0,1.0,2037.0,2038.0,4.0,1018.0,,0.00305221023102955
28702,28702.0,1.0,2039.0,2040.0,4.0,1019.0,,0.0005978632563028352
28703,28703.0,1.0,2041.0,2042.0,4.0,1020.0,,0.005929450585906993
28704,28704.0,1.0,2043.0,2044.0,4.0,1021.0,,0.0011358764843709753
28705,28705.0,1.0,2045.0,2046.0,4.0,1022.0,,0.0024227977107471287
28706,28706.0,1.0,2047.0,2048.0,4.0,1023.0,,0.0007378150781718669
28707,28707.0,1.0,2049.0,2050.0,4.0,1024.0,,0.00044354440587643536
28708,28708.0,1.0,2051.0,2052.0,4.0,1025.0,,0.0006091222895739217
28709,28709.0,1.0,2053.0,2054.0,4.0,1026.0,,0.0006167635843300485
28710,28710.0,1.0,2055.0,2056.0,4.0,1027.0,,0.0026568726061274627
28711,28711.0,1.0,2057.0,2058.0,4.0,1028.0,,0.0004230399578101288
28712,28712.0,1.0,2059.0,2060.0,4.0,1029.0,,0.0056092903803259585
28713,28713.0,1.0,2061.0,2062.0,4.0,1030.0,,0.002044829840840019
28714,28714.0,1.0,2063.0,2064.0,4.0,1031.0,,0.0010113506402429908
28715,28715.0,1.0,2065.0,2066.0,4.0,1032.0,,0.0004235704821913126
28716,28716.0,1.0,2067.0,2068.0,4.0,1033.0,,0.004374712911539782
28717,28717.0,1.0,2069.0,2070.0,4.0,1034.0,,4.0293337893829834e-05
28718,28718.0,1.0,2071.0,2072.0,4.0,1035.0,,0.00014103512643679622
28719,28719.0,1.0,2073.0,2074.0,4.0,1036.0,,0.0012484620089864905
28720,28720.0,1.0,2075.0,2076.0,4.0,1037.0,,0.004643899661493133
28721,28721.0,1.0,2077.0,2078.0,4.0,1038.0,,9.484629847334498e-05
28722,28722.0,1.0,2079.0,2080.0,4.0,1039.0,,0.0004461221022512351
28723,28723.0,1.0,2081.0,2082.0,4.0,1040.0,,0.0006690516176335991
28724,28724.0,1.0,2083.0,2084.0,4.0,1041.0,,3.345553029620469e-05
28725,28725.0,1.0,2085.0,2086.0,4.0,1042.0,,0.0028190908674927445
